Sample in Buffer,Sample in Window,TRIGGER,Brik1_u/PilotImag[17:0],Brik1_u/PilotReal[17:0]
1049,1049,0,-74171,-118524
1050,1050,0,-74171,-118524
1051,1051,0,-74171,-118524
1052,1052,0,-95999,-92508
1053,1053,0,-95999,-92508
1054,1054,0,-95999,-92508
1055,1055,0,-95999,-92508
1056,1056,0,-122786,-66883
1057,1057,0,-122786,-66883
1058,1058,0,-122786,-66883
1059,1059,0,-122786,-66883
1060,1060,0,-125036,-10767
1061,1061,0,-125036,-10767
1062,1062,0,-125036,-10767
1063,1063,0,-125036,-10767
1064,1064,0,-125605,52043
1065,1065,0,-125605,52043
1066,1066,0,-125605,52043
1067,1067,0,-125605,52043
1068,1068,0,-97183,77108
1069,1069,0,-97183,77108
1070,1070,0,-97183,77108
1071,1071,0,-97183,77108
1072,1072,0,-63350,103561
1073,1073,0,-63350,103561
1074,1074,0,-63350,103561
1075,1075,0,-63350,103561
1076,1076,0,-32735,110156
1077,1077,0,-32735,110156
1078,1078,0,-32735,110156
1079,1079,0,-32735,110156
1080,1080,0,4731,131071
1081,1081,0,4731,131071
1082,1082,0,4731,131071
1083,1083,0,4731,131071
1084,1084,0,4731,131071
1085,1085,0,4731,131071
1086,1086,0,4731,131071
1087,1087,0,4731,131071
1088,1088,0,25274,129384
1089,1089,0,25274,129384
1090,1090,0,25274,129384
1091,1091,0,25274,129384
1092,1092,0,16429,126826
1093,1093,0,16429,126826
1094,1094,0,16429,126826
1095,1095,0,16429,126826
1096,1096,0,-3066,123804
1097,1097,0,-3066,123804
1098,1098,0,-3066,123804
1099,1099,0,-3066,123804
1100,1100,0,-19723,114084
1101,1101,0,-19723,114084
1102,1102,0,-19723,114084
1103,1103,0,-19723,114084
1104,1104,0,-52844,108110
1105,1105,0,-52844,108110
1106,1106,0,-52844,108110
1107,1107,0,-52844,108110
1108,1108,0,-71844,81811
1109,1109,0,-71844,81811
1110,1110,0,-71844,81811
1111,1111,0,-71844,81811
1112,1112,0,-88519,65230
1113,1113,0,-88519,65230
1114,1114,0,-88519,65230
1115,1115,0,-88519,65230
1116,1116,0,-114288,45654
1117,1117,0,-114288,45654
1118,1118,0,-114288,45654
1119,1119,0,-114288,45654
1120,1120,0,-114288,45654
1121,1121,0,-114288,45654
1122,1122,0,-114288,45654
1123,1123,0,-114288,45654
1124,1124,0,-127361,12984
1125,1125,0,-127361,12984
1126,1126,0,-127361,12984
1127,1127,0,-127361,12984
1128,1128,0,-123245,3005
1129,1129,0,-123245,3005
1130,1130,0,-123245,3005
1131,1131,0,-123245,3005
1132,1132,0,-123713,-935
1133,1133,0,-123713,-935
1134,1134,0,-123713,-935
1135,1135,0,-123713,-935
1136,1136,0,-120340,10210
1137,1137,0,-120340,10210
1138,1138,0,-120340,10210
1139,1139,0,-120340,10210
1140,1140,0,-115956,3292
1141,1141,0,-115956,3292
1142,1142,0,-115956,3292
1143,1143,0,-115956,3292
1144,1144,0,-110962,6065
1145,1145,0,-110962,6065
1146,1146,0,-110962,6065
1147,1147,0,-110962,6065
1148,1148,0,-110245,-3556
1149,1149,0,-110245,-3556
1150,1150,0,-110245,-3556
1151,1151,0,-110245,-3556
1152,1152,0,-115000,-16426
1153,1153,0,-115000,-16426
1154,1154,0,-115000,-16426
1155,1155,0,-115000,-16426
1156,1156,0,-115000,-16426
1157,1157,0,-115000,-16426
1158,1158,0,-115000,-16426
1159,1159,0,-115000,-16426
1160,1160,0,-101812,-79131
1161,1161,0,-101812,-79131
1162,1162,0,-101812,-79131
1163,1163,0,-101812,-79131
1164,1164,0,-73504,-99143
1165,1165,0,-73504,-99143
1166,1166,0,-73504,-99143
1167,1167,0,-73504,-99143
1168,1168,0,-32868,-117286
1169,1169,0,-32868,-117286
1170,1170,0,-32868,-117286
1171,1171,0,-32868,-117286
1172,1172,0,19672,-114932
1173,1173,0,19672,-114932
1174,1174,0,19672,-114932
1175,1175,0,19672,-114932
1176,1176,0,55121,-93717
1177,1177,0,55121,-93717
1178,1178,0,55121,-93717
1179,1179,0,55121,-93717
1180,1180,0,91551,-70351
1181,1181,0,91551,-70351
1182,1182,0,91551,-70351
1183,1183,0,91551,-70351
1184,1184,0,108185,-30039
1185,1185,0,108185,-30039
1186,1186,0,108185,-30039
1187,1187,0,108185,-30039
1188,1188,0,106817,11304
1189,1189,0,106817,11304
1190,1190,0,106817,11304
1191,1191,0,106817,11304
1192,1192,0,106817,11304
1193,1193,0,106817,11304
1194,1194,0,106817,11304
1195,1195,0,106817,11304
1196,1196,0,90602,94708
1197,1197,0,90602,94708
1198,1198,0,90602,94708
1199,1199,0,90602,94708
1200,1200,0,68200,107256
1201,1201,0,68200,107256
1202,1202,0,68200,107256
1203,1203,0,68200,107256
1204,1204,0,42414,121342
1205,1205,0,42414,121342
1206,1206,0,42414,121342
1207,1207,0,42414,121342
1208,1208,0,19364,117600
1209,1209,0,19364,117600
1210,1210,0,19364,117600
1211,1211,0,19364,117600
1212,1212,0,6614,116505
1213,1213,0,6614,116505
1214,1214,0,6614,116505
1215,1215,0,6614,116505
1216,1216,0,-2883,114152
1217,1217,0,-2883,114152
1218,1218,0,-2883,114152
1219,1219,0,-2883,114152
1220,1220,0,-2918,110699
1221,1221,0,-2918,110699
1222,1222,0,-2918,110699
1223,1223,0,-2918,110699
1224,1224,0,-2347,111893
1225,1225,0,-2347,111893
1226,1226,0,-2347,111893
1227,1227,0,-2347,111893
1228,1228,0,-2347,111893
1229,1229,0,-2347,111893
1230,1230,0,-2347,111893
1231,1231,0,-2347,111893
1232,1232,0,3585,130025
1233,1233,0,3585,130025
1234,1234,0,3585,130025
1235,1235,0,3585,130025
1236,1236,0,-202,130175
1237,1237,0,-202,130175
1238,1238,0,-202,130175
1239,1239,0,-202,130175
1240,1240,0,4483,126421
1241,1241,0,4483,126421
1242,1242,0,4483,126421
1243,1243,0,4483,126421
1244,1244,0,9864,122492
1245,1245,0,9864,122492
1246,1246,0,9864,122492
1247,1247,0,9864,122492
1248,1248,0,10844,118752
1249,1249,0,10844,118752
1250,1250,0,10844,118752
1251,1251,0,10844,118752
1252,1252,0,10693,120496
1253,1253,0,10693,120496
1254,1254,0,10693,120496
1255,1255,0,10693,120496
1256,1256,0,28802,112496
1257,1257,0,28802,112496
1258,1258,0,28802,112496
1259,1259,0,28802,112496
1260,1260,0,45427,109948
1261,1261,0,45427,109948
1262,1262,0,45427,109948
1263,1263,0,45427,109948
1264,1264,0,72660,108333
1265,1265,0,72660,108333
1266,1266,0,72660,108333
1267,1267,0,72660,108333
1268,1268,0,72660,108333
1269,1269,0,72660,108333
1270,1270,0,72660,108333
1271,1271,0,72660,108333
1272,1272,0,121812,50130
1273,1273,0,121812,50130
1274,1274,0,121812,50130
1275,1275,0,121812,50130
1276,1276,0,131071,-1726
1277,1277,0,131071,-1726
1278,1278,0,131071,-1726
1279,1279,0,131071,-1726
1280,1280,0,121437,-51585
1281,1281,0,121437,-51585
1282,1282,0,121437,-51585
1283,1283,0,121437,-51585
1284,1284,0,93938,-100996
1285,1285,0,93938,-100996
1286,1286,0,93938,-100996
1287,1287,0,93938,-100996
1288,1288,0,60565,-111165
1289,1289,0,60565,-111165
1290,1290,0,60565,-111165
1291,1291,0,60565,-111165
1292,1292,0,14460,-116698
1293,1293,0,14460,-116698
1294,1294,0,14460,-116698
1295,1295,0,14460,-116698
1296,1296,0,-8148,-116707
1297,1297,0,-8148,-116707
1298,1298,0,-8148,-116707
1299,1299,0,-8148,-116707
1300,1300,0,-26890,-124079
1301,1301,0,-26890,-124079
1302,1302,0,-26890,-124079
1303,1303,0,-26890,-124079
1304,1304,0,-26890,-124079
1305,1305,0,-26890,-124079
1306,1306,0,-26890,-124079
1307,1307,0,-26890,-124079
1308,1308,0,-27043,-126403
1309,1309,0,-27043,-126403
1310,1310,0,-27043,-126403
1311,1311,0,-27043,-126403
1312,1312,0,-14537,-125177
1313,1313,0,-14537,-125177
1314,1314,0,-14537,-125177
1315,1315,0,-14537,-125177
1316,1316,0,23360,-122277
1317,1317,0,23360,-122277
1318,1318,0,23360,-122277
1319,1319,0,23360,-122277
1320,1320,0,46828,-103726
1321,1321,0,46828,-103726
1322,1322,0,46828,-103726
1323,1323,0,46828,-103726
1324,1324,0,81951,-82159
1325,1325,0,81951,-82159
1326,1326,0,81951,-82159
1327,1327,0,81951,-82159
1328,1328,0,102352,-48788
1329,1329,0,102352,-48788
1330,1330,0,102352,-48788
1331,1331,0,102352,-48788
1332,1332,0,104638,-35768
1333,1333,0,104638,-35768
1334,1334,0,104638,-35768
1335,1335,0,104638,-35768
1336,1336,0,115327,-14147
1337,1337,0,115327,-14147
1338,1338,0,115327,-14147
1339,1339,0,115327,-14147
1340,1340,0,115327,-14147
1341,1341,0,115327,-14147
1342,1342,0,115327,-14147
1343,1343,0,115327,-14147
1344,1344,0,128791,-4394
1345,1345,0,128791,-4394
1346,1346,0,128791,-4394
1347,1347,0,128791,-4394
1348,1348,0,131071,-21438
1349,1349,0,131071,-21438
1350,1350,0,131071,-21438
1351,1351,0,131071,-21438
1352,1352,0,125625,-44121
1353,1353,0,125625,-44121
1354,1354,0,125625,-44121
1355,1355,0,125625,-44121
1356,1356,0,107935,-84516
1357,1357,0,107935,-84516
1358,1358,0,107935,-84516
1359,1359,0,107935,-84516
1360,1360,0,81924,-100571
1361,1361,0,81924,-100571
1362,1362,0,81924,-100571
1363,1363,0,81924,-100571
1364,1364,0,34273,-119258
1365,1365,0,34273,-119258
1366,1366,0,34273,-119258
1367,1367,0,34273,-119258
1368,1368,0,2679,-118731
1369,1369,0,2679,-118731
1370,1370,0,2679,-118731
1371,1371,0,2679,-118731
1372,1372,0,-53364,-108939
1373,1373,0,-53364,-108939
1374,1374,0,-53364,-108939
1375,1375,0,-53364,-108939
1376,1376,0,-53364,-108939
1377,1377,0,-53364,-108939
1378,1378,0,-53364,-108939
1379,1379,0,-53364,-108939
1380,1380,0,-129678,-35676
1381,1381,0,-129678,-35676
1382,1382,0,-129678,-35676
1383,1383,0,-129678,-35676
1384,1384,0,-131072,24897
1385,1385,0,-131072,24897
1386,1386,0,-131072,24897
1387,1387,0,-131072,24897
1388,1388,0,-116627,61987
1389,1389,0,-116627,61987
1390,1390,0,-116627,61987
1391,1391,0,-116627,61987
1392,1392,0,-89194,104651
1393,1393,0,-89194,104651
1394,1394,0,-89194,104651
1395,1395,0,-89194,104651
1396,1396,0,-54223,117515
1397,1397,0,-54223,117515
1398,1398,0,-54223,117515
1399,1399,0,-54223,117515
1400,1400,0,1096,119140
1401,1401,0,1096,119140
1402,1402,0,1096,119140
1403,1403,0,1096,119140
1404,1404,0,37959,119785
1405,1405,0,37959,119785
1406,1406,0,37959,119785
1407,1407,0,37959,119785
1408,1408,0,79527,92067
1409,1409,0,79527,92067
1410,1410,0,79527,92067
1411,1411,0,79527,92067
1412,1412,0,79527,92067
1413,1413,0,79527,92067
1414,1414,0,79527,92067
1415,1415,0,79527,92067
1416,1416,0,124078,39606
1417,1417,0,124078,39606
1418,1418,0,124078,39606
1419,1419,0,124078,39606
1420,1420,0,131071,13535
1421,1421,0,131071,13535
1422,1422,0,131071,13535
1423,1423,0,131071,13535
1424,1424,0,130876,-5538
1425,1425,0,130876,-5538
1426,1426,0,130876,-5538
1427,1427,0,130876,-5538
1428,1428,0,123196,-29308
1429,1429,0,123196,-29308
1430,1430,0,123196,-29308
1431,1431,0,123196,-29308
1432,1432,0,116957,-21645
1433,1433,0,116957,-21645
1434,1434,0,116957,-21645
1435,1435,0,116957,-21645
1436,1436,0,115169,-25887
1437,1437,0,115169,-25887
1438,1438,0,115169,-25887
1439,1439,0,115169,-25887
1440,1440,0,110084,-15061
1441,1441,0,110084,-15061
1442,1442,0,110084,-15061
1443,1443,0,110084,-15061
1444,1444,0,110064,-24114
1445,1445,0,110064,-24114
1446,1446,0,110064,-24114
1447,1447,0,110064,-24114
1448,1448,0,125191,-24154
1449,1449,0,125191,-24154
1450,1450,0,125191,-24154
1451,1451,0,125191,-24154
1452,1452,0,125191,-24154
1453,1453,0,125191,-24154
1454,1454,0,125191,-24154
1455,1455,0,125191,-24154
1456,1456,0,120312,-51178
1457,1457,0,120312,-51178
1458,1458,0,120312,-51178
1459,1459,0,120312,-51178
1460,1460,0,113125,-76703
1461,1461,0,113125,-76703
1462,1462,0,113125,-76703
1463,1463,0,113125,-76703
1464,1464,0,94336,-90531
1465,1465,0,94336,-90531
1466,1466,0,94336,-90531
1467,1467,0,94336,-90531
1468,1468,0,64708,-109532
1469,1469,0,64708,-109532
1470,1470,0,64708,-109532
1471,1471,0,64708,-109532
1472,1472,0,46001,-112092
1473,1473,0,46001,-112092
1474,1474,0,46001,-112092
1475,1475,0,46001,-112092
1476,1476,0,9800,-116015
1477,1477,0,9800,-116015
1478,1478,0,9800,-116015
1479,1479,0,9800,-116015
1480,1480,0,-2733,-116179
1481,1481,0,-2733,-116179
1482,1482,0,-2733,-116179
1483,1483,0,-2733,-116179
1484,1484,0,-20119,-123219
1485,1485,0,-20119,-123219
1486,1486,0,-20119,-123219
1487,1487,0,-20119,-123219
1488,1488,0,-20119,-123219
1489,1489,0,-20119,-123219
1490,1490,0,-20119,-123219
1491,1491,0,-20119,-123219
1492,1492,0,-30952,-126603
1493,1493,0,-30952,-126603
1494,1494,0,-30952,-126603
1495,1495,0,-30952,-126603
1496,1496,0,-31038,-128617
1497,1497,0,-31038,-128617
1498,1498,0,-31038,-128617
1499,1499,0,-31038,-128617
1500,1500,0,-30178,-120403
1501,1501,0,-30178,-120403
1502,1502,0,-30178,-120403
1503,1503,0,-30178,-120403
1504,1504,0,-25493,-117754
1505,1505,0,-25493,-117754
1506,1506,0,-25493,-117754
1507,1507,0,-25493,-117754
1508,1508,0,-17899,-113667
1509,1509,0,-17899,-113667
1510,1510,0,-17899,-113667
1511,1511,0,-17899,-113667
1512,1512,0,-19390,-115804
1513,1513,0,-19390,-115804
1514,1514,0,-19390,-115804
1515,1515,0,-19390,-115804
1516,1516,0,-13096,-110865
1517,1517,0,-13096,-110865
1518,1518,0,-13096,-110865
1519,1519,0,-13096,-110865
1520,1520,0,-8173,-115954
1521,1521,0,-8173,-115954
1522,1522,0,-8173,-115954
1523,1523,0,-8173,-115954
1524,1524,0,-8173,-115954
1525,1525,0,-8173,-115954
1526,1526,0,-8173,-115954
1527,1527,0,-8173,-115954
1528,1528,0,25669,-124926
1529,1529,0,25669,-124926
1530,1530,0,25669,-124926
1531,1531,0,25669,-124926
1532,1532,0,49576,-117405
1533,1533,0,49576,-117405
1534,1534,0,49576,-117405
1535,1535,0,49576,-117405
1536,1536,0,66468,-97737
1537,1537,0,66468,-97737
1538,1538,0,66468,-97737
1539,1539,0,66468,-97737
1540,1540,0,90995,-82351
1541,1541,0,90995,-82351
1542,1542,0,90995,-82351
1543,1543,0,90995,-82351
1544,1544,0,104284,-59817
1545,1545,0,104284,-59817
1546,1546,0,104284,-59817
1547,1547,0,104284,-59817
1548,1548,0,106474,-45473
1549,1549,0,106474,-45473
1550,1550,0,106474,-45473
1551,1551,0,106474,-45473
1552,1552,0,112254,-20818
1553,1553,0,112254,-20818
1554,1554,0,112254,-20818
1555,1555,0,112254,-20818
1556,1556,0,112595,-15040
1557,1557,0,112595,-15040
1558,1558,0,112595,-15040
1559,1559,0,112595,-15040
1560,1560,0,112595,-15040
1561,1561,0,112595,-15040
1562,1562,0,112595,-15040
1563,1563,0,112595,-15040
1564,1564,0,130853,-8792
1565,1565,0,130853,-8792
1566,1566,0,130853,-8792
1567,1567,0,130853,-8792
1568,1568,0,128946,-5479
1569,1569,0,128946,-5479
1570,1570,0,128946,-5479
1571,1571,0,128946,-5479
1572,1572,0,124568,-7239
1573,1573,0,124568,-7239
1574,1574,0,124568,-7239
1575,1575,0,124568,-7239
1576,1576,0,124155,1330
1577,1577,0,124155,1330
1578,1578,0,124155,1330
1579,1579,0,124155,1330
1580,1580,0,115451,10409
1581,1581,0,115451,10409
1582,1582,0,115451,10409
1583,1583,0,115451,10409
1584,1584,0,108216,27822
1585,1585,0,108216,27822
1586,1586,0,108216,27822
1587,1587,0,108216,27822
1588,1588,0,96705,52996
1589,1589,0,96705,52996
1590,1590,0,96705,52996
1591,1591,0,96705,52996
1592,1592,0,85575,62357
1593,1593,0,85575,62357
1594,1594,0,85575,62357
1595,1595,0,85575,62357
1596,1596,0,79870,101680
1597,1597,0,79870,101680
1598,1598,0,79870,101680
1599,1599,0,79870,101680
1600,1600,0,79870,101680
1601,1601,0,79870,101680
1602,1602,0,79870,101680
1603,1603,0,79870,101680
1604,1604,0,26283,125166
1605,1605,0,26283,125166
1606,1606,0,26283,125166
1607,1607,0,26283,125166
1608,1608,0,5983,119209
1609,1609,0,5983,119209
1610,1610,0,5983,119209
1611,1611,0,5983,119209
1612,1612,0,4222,123139
1613,1613,0,4222,123139
1614,1614,0,4222,123139
1615,1615,0,4222,123139
1616,1616,0,1585,120553
1617,1617,0,1585,120553
1618,1618,0,1585,120553
1619,1619,0,1585,120553
1620,1620,0,-2941,118888
1621,1621,0,-2941,118888
1622,1622,0,-2941,118888
1623,1623,0,-2941,118888
1624,1624,0,1719,112850
1625,1625,0,1719,112850
1626,1626,0,1719,112850
1627,1627,0,1719,112850
1628,1628,0,4009,113082
1629,1629,0,4009,113082
1630,1630,0,4009,113082
1631,1631,0,4009,113082
1632,1632,0,11970,126329
1633,1633,0,11970,126329
1634,1634,0,11970,126329
1635,1635,0,11970,126329
1636,1636,0,11970,126329
1637,1637,0,11970,126329
1638,1638,0,11970,126329
1639,1639,0,11970,126329
1640,1640,0,16163,127074
1641,1641,0,16163,127074
1642,1642,0,16163,127074
1643,1643,0,16163,127074
1644,1644,0,16077,125154
1645,1645,0,16077,125154
1646,1646,0,16077,125154
1647,1647,0,16077,125154
1648,1648,0,16268,120716
1649,1649,0,16268,120716
1650,1650,0,16268,120716
1651,1651,0,16268,120716
1652,1652,0,15653,121974
1653,1653,0,15653,121974
1654,1654,0,15653,121974
1655,1655,0,15653,121974
1656,1656,0,13498,114872
1657,1657,0,13498,114872
1658,1658,0,13498,114872
1659,1659,0,13498,114872
1660,1660,0,15247,119586
1661,1661,0,15247,119586
1662,1662,0,15247,119586
1663,1663,0,15247,119586
1664,1664,0,13641,111998
1665,1665,0,13641,111998
1666,1666,0,13641,111998
1667,1667,0,13641,111998
1668,1668,0,9094,120745
1669,1669,0,9094,120745
1670,1670,0,9094,120745
1671,1671,0,9094,120745
1672,1672,0,9094,120745
1673,1673,0,9094,120745
1674,1674,0,9094,120745
1675,1675,0,9094,120745
1676,1676,0,4297,131071
1677,1677,0,4297,131071
1678,1678,0,4297,131071
1679,1679,0,4297,131071
1680,1680,0,9170,126704
1681,1681,0,9170,126704
1682,1682,0,9170,126704
1683,1683,0,9170,126704
1684,1684,0,18424,127233
1685,1685,0,18424,127233
1686,1686,0,18424,127233
1687,1687,0,18424,127233
1688,1688,0,35936,120446
1689,1689,0,35936,120446
1690,1690,0,35936,120446
1691,1691,0,35936,120446
1692,1692,0,54559,118106
1693,1693,0,54559,118106
1694,1694,0,54559,118106
1695,1695,0,54559,118106
1696,1696,0,73569,92848
1697,1697,0,73569,92848
1698,1698,0,73569,92848
1699,1699,0,73569,92848
1700,1700,0,100282,78804
1701,1701,0,100282,78804
1702,1702,0,100282,78804
1703,1703,0,100282,78804
1704,1704,0,114897,33534
1705,1705,0,114897,33534
1706,1706,0,114897,33534
1707,1707,0,114897,33534
1708,1708,0,114897,33534
1709,1709,0,114897,33534
1710,1710,0,114897,33534
1711,1711,0,114897,33534
1712,1712,0,124400,-59880
1713,1713,0,124400,-59880
1714,1714,0,124400,-59880
1715,1715,0,124400,-59880
1716,1716,0,95409,-108208
1717,1717,0,95409,-108208
1718,1718,0,95409,-108208
1719,1719,0,95409,-108208
1720,1720,0,59995,-123491
1721,1721,0,59995,-123491
1722,1722,0,59995,-123491
1723,1723,0,59995,-123491
1724,1724,0,13242,-124286
1725,1725,0,13242,-124286
1726,1726,0,13242,-124286
1727,1727,0,13242,-124286
1728,1728,0,-2617,-120728
1729,1729,0,-2617,-120728
1730,1730,0,-2617,-120728
1731,1731,0,-2617,-120728
1732,1732,0,-24399,-113685
1733,1733,0,-24399,-113685
1734,1734,0,-24399,-113685
1735,1735,0,-24399,-113685
1736,1736,0,-33319,-113435
1737,1737,0,-33319,-113435
1738,1738,0,-33319,-113435
1739,1739,0,-33319,-113435
1740,1740,0,-39512,-106787
1741,1741,0,-39512,-106787
1742,1742,0,-39512,-106787
1743,1743,0,-39512,-106787
1744,1744,0,-39512,-106787
1745,1745,0,-39512,-106787
1746,1746,0,-39512,-106787
1747,1747,0,-39512,-106787
1748,1748,0,-39791,-124521
1749,1749,0,-39791,-124521
1750,1750,0,-39791,-124521
1751,1751,0,-39791,-124521
1752,1752,0,-32917,-129766
1753,1753,0,-32917,-129766
1754,1754,0,-32917,-129766
1755,1755,0,-32917,-129766
1756,1756,0,-21508,-124737
1757,1757,0,-21508,-124737
1758,1758,0,-21508,-124737
1759,1759,0,-21508,-124737
1760,1760,0,-19104,-120187
1761,1761,0,-19104,-120187
1762,1762,0,-19104,-120187
1763,1763,0,-19104,-120187
1764,1764,0,-21807,-117467
1765,1765,0,-21807,-117467
